UWI;well_name;X;Y;MD;Z
314_245;245;349 813.330;6 463 759.110;186.000;72.110
314_245;245;349 813.350;6 463 759.170;210.000;96.110
314_245;245;349 813.260;6 463 759.180;235.000;121.110
314_245;245;349 812.820;6 463 758.980;260.000;146.100
314_245;245;349 811.870;6 463 758.460;284.000;170.080
314_245;245;349 810.320;6 463 757.430;308.000;194.010
314_245;245;349 807.710;6 463 755.500;333.000;218.800
314_245;245;349 803.990;6 463 752.600;357.000;242.330
314_245;245;349 799.220;6 463 749.020;382.000;266.610
314_245;245;349 794.270;6 463 745.360;406.000;289.800
314_245;245;349 788.530;6 463 741.050;431.000;313.750
314_245;245;349 782.500;6 463 736.270;455.000;336.480
314_245;245;349 775.560;6 463 730.860;480.000;359.880
314_245;245;349 767.930;6 463 724.920;504.000;381.850
314_245;245;349 759.280;6 463 717.940;528.000;403.120
314_245;245;349 749.470;6 463 710.010;553.000;424.710
314_245;245;349 739.550;6 463 702.000;577.000;445.040
314_245;245;349 728.530;6 463 693.100;602.000;465.640
314_245;245;349 717.080;6 463 684.020;626.000;484.680
314_245;245;349 705.430;6 463 674.440;650.000;503.340
314_245;245;349 682.260;6 463 654.710;699.000;541.750
314_245;245;349 670.800;6 463 645.300;723.000;560.620
314_245;245;349 658.820;6 463 636.290;747.000;579.360
314_245;245;349 646.050;6 463 627.210;772.000;598.850
314_245;245;349 633.670;6 463 618.400;796.000;617.420
314_245;245;349 620.560;6 463 609.080;821.000;636.560
314_245;245;349 607.920;6 463 600.090;845.000;654.870
314_245;245;349 595.320;6 463 590.970;869.000;673.150
314_245;245;349 582.850;6 463 581.590;893.000;691.390
314_245;245;349 569.900;6 463 571.690;918.000;710.340
314_245;245;349 557.850;6 463 562.300;942.000;728.840
314_245;245;349 545.820;6 463 552.580;967.000;748.490
314_245;245;349 534.210;6 463 543.210;991.000;767.290
314_245;245;349 521.870;6 463 533.420;1 016.000;786.700
314_245;245;349 509.990;6 463 523.830;1 040.000;805.220
314_245;245;349 497.970;6 463 514.130;1 064.000;823.590
314_245;245;349 485.610;6 463 504.150;1 089.000;842.900
314_245;245;349 474.250;6 463 494.470;1 113.000;861.690
314_245;245;349 462.660;6 463 484.060;1 138.000;881.240
314_245;245;349 451.350;6 463 474.260;1 162.000;900.000
314_245;245;349 439.280;6 463 464.340;1 187.000;919.520
314_245;245;349 427.760;6 463 454.700;1 211.000;938.240
314_245;245;349 415.660;6 463 444.750;1 236.000;957.730
314_245;245;349 403.800;6 463 435.510;1 260.000;976.430
314_245;245;349 386.800;6 463 421.030;1 295.000;1 003.380
314_245;245;349 374.980;6 463 410.040;1 320.000;1 022.470
314_245;245;349 363.450;6 463 399.870;1 344.000;1 040.900
314_245;245;349 351.020;6 463 389.840;1 369.000;1 060.130
314_245;245;349 338.830;6 463 380.840;1 393.000;1 078.750
314_245;245;349 326.030;6 463 371.570;1 418.000;1 098.120
314_245;245;349 313.240;6 463 362.470;1 443.000;1 117.580
314_245;245;349 301.030;6 463 353.950;1 467.000;1 136.400
314_245;245;349 288.420;6 463 345.150;1 492.000;1 156.110
314_245;245;349 276.390;6 463 336.740;1 516.000;1 175.100
314_245;245;349 263.830;6 463 327.640;1 541.000;1 194.710
314_245;245;349 251.750;6 463 318.410;1 565.000;1 213.280
314_245;245;349 239.110;6 463 308.730;1 590.000;1 232.550
314_245;245;349 226.960;6 463 299.930;1 614.000;1 251.280
314_245;245;349 214.360;6 463 290.970;1 639.000;1 270.930
314_245;245;349 202.350;6 463 282.270;1 663.000;1 289.800
314_245;245;349 189.940;6 463 273.120;1 688.000;1 309.480
314_245;245;349 178.100;6 463 264.220;1 712.000;1 328.360
314_245;245;349 165.840;6 463 254.670;1 737.000;1 347.940
314_245;245;349 154.130;6 463 245.040;1 761.000;1 366.560
314_245;245;349 141.850;6 463 234.950;1 786.000;1 385.850
314_245;245;349 129.890;6 463 225.460;1 810.000;1 404.360
314_245;245;349 117.470;6 463 215.260;1 835.000;1 423.520
314_245;245;349 105.560;6 463 205.110;1 859.000;1 441.710
314_245;245;349 093.020;6 463 194.800;1 884.000;1 460.720
314_245;245;349 081.120;6 463 185.360;1 908.000;1 479.310
314_245;245;349 068.830;6 463 175.790;1 933.000;1 498.860
314_245;245;349 056.540;6 463 166.210;1 958.000;1 518.410
314_245;245;349 044.860;6 463 156.950;1 982.000;1 537.220
314_245;245;349 032.780;6 463 147.190;2 007.000;1 556.810
314_245;245;349 021.590;6 463 138.160;2 030.000;1 574.760
314_245;245;349 009.050;6 463 128.740;2 055.000;1 594.230
314_245;245;348 997.010;6 463 120.010;2 079.000;1 613.070
314_245;245;348 984.730;6 463 110.960;2 104.000;1 632.870
314_245;245;348 973.120;6 463 102.230;2 128.000;1 651.980
314_245;245;348 961.110;6 463 092.710;2 153.000;1 671.730
314_245;245;348 949.400;6 463 082.910;2 177.000;1 690.250
314_245;245;348 936.950;6 463 072.310;2 202.000;1 709.160
314_245;245;348 924.640;6 463 061.630;2 227.000;1 728.110
314_245;245;348 912.840;6 463 051.590;2 251.000;1 746.440
314_245;245;348 900.150;6 463 041.520;2 276.000;1 765.480
314_245;245;348 887.710;6 463 032.000;2 300.000;1 783.660
314_245;245;348 874.810;6 463 021.950;2 325.000;1 802.580
314_245;245;348 862.620;6 463 012.110;2 349.000;1 820.760
314_245;245;348 850.140;6 463 002.030;2 374.000;1 839.940
314_245;245;348 838.380;6 462 992.870;2 398.000;1 858.740
314_245;245;348 826.160;6 462 983.860;2 423.000;1 878.600
314_245;245;348 813.880;6 462 974.960;2 448.000;1 898.480
314_245;245;348 802.180;6 462 966.320;2 472.000;1 917.570
314_245;245;348 789.830;6 462 957.220;2 497.000;1 937.310
314_245;245;348 777.890;6 462 948.240;2 521.000;1 956.090
314_245;245;348 765.670;6 462 938.720;2 546.000;1 975.710
314_245;245;348 754.010;6 462 929.480;2 570.000;1 994.550
314_245;245;348 742.110;6 462 919.520;2 595.000;2 014.150
314_245;245;348 730.370;6 462 909.340;2 620.000;2 033.730
314_245;245;348 719.050;6 462 899.870;2 644.000;2 052.660
314_245;245;348 707.520;6 462 890.390;2 669.000;2 072.710
314_245;245;348 696.840;6 462 881.760;2 693.000;2 092.400
314_245;245;348 686.140;6 462 873.580;2 718.000;2 113.460
314_245;245;348 676.310;6 462 866.330;2 742.000;2 134.120
314_245;245;348 666.960;6 462 859.550;2 766.000;2 155.160
314_245;245;348 657.730;6 462 853.110;2 791.000;2 177.480
314_245;245;348 649.480;6 462 847.250;2 815.000;2 199.240
314_245;245;348 641.640;6 462 841.460;2 839.000;2 221.180
314_245;245;348 633.640;6 462 835.450;2 864.000;2 244.090
314_245;245;348 626.200;6 462 829.650;2 888.000;2 266.150
314_245;245;348 618.720;6 462 823.620;2 913.000;2 289.230
314_245;245;348 611.760;6 462 817.990;2 937.000;2 311.500
314_245;245;348 604.680;6 462 812.480;2 961.000;2 333.760
314_245;245;348 596.630;6 462 806.430;2 986.000;2 356.640
314_245;245;348 592.490;6 462 803.320;2 998.000;2 367.470
314_245;245;348 588.280;6 462 800.100;3 010.000;2 378.230
314_245;245;348 583.840;6 462 796.640;3 023.000;2 389.950
314_245;245;348 579.890;6 462 793.500;3 035.000;2 400.840
314_245;245;348 575.970;6 462 790.340;3 047.000;2 411.730
314_245;245;348 572.080;6 462 787.080;3 059.000;2 422.610
314_245;245;348 567.840;6 462 783.540;3 072.000;2 434.370
314_245;245;348 563.940;6 462 780.330;3 084.000;2 445.260
314_245;245;348 560.090;6 462 777.170;3 096.000;2 456.180
314_245;245;348 556.270;6 462 774.080;3 108.000;2 467.130
314_245;245;348 552.180;6 462 770.900;3 121.000;2 479.050
314_245;245;348 548.650;6 462 768.340;3 133.000;2 490.230
314_245;245;348 545.540;6 462 766.080;3 145.000;2 501.600
314_245;245;348 542.720;6 462 763.770;3 157.000;2 513.030
314_245;245;348 537.530;6 462 758.950;3 182.000;2 537.000
314_245;245;348 535.490;6 462 756.840;3 194.000;2 548.640
314_245;245;348 528.870;6 462 748.820;3 243.000;2 596.520
314_245;245;348 525.680;6 462 744.450;3 272.000;2 625.020
314_246;246;349 776.290;6 463 659.090;10.000;-105.410
314_246;246;349 776.280;6 463 659.090;20.000;-95.410
314_246;246;349 776.270;6 463 659.080;30.000;-85.410
314_246;246;349 776.260;6 463 659.080;40.000;-75.410
314_246;246;349 776.250;6 463 659.080;50.000;-65.410
314_246;246;349 776.230;6 463 659.070;60.000;-55.410
314_246;246;349 776.220;6 463 659.070;70.000;-45.410
314_246;246;349 776.210;6 463 659.060;80.000;-35.410
314_246;246;349 776.190;6 463 659.060;90.000;-25.410
314_246;246;349 776.190;6 463 659.060;100.000;-15.410
314_246;246;349 776.180;6 463 659.050;110.000;-5.410
314_246;246;349 776.170;6 463 659.050;120.000;4.590
314_246;246;349 776.170;6 463 659.050;130.000;14.590
314_246;246;349 776.170;6 463 659.050;140.000;24.590
314_246;246;349 776.160;6 463 659.050;150.000;34.590
314_246;246;349 776.170;6 463 659.060;160.000;44.590
314_246;246;349 776.160;6 463 659.070;170.000;54.590
314_246;246;349 776.120;6 463 659.060;180.000;64.590
314_246;246;349 776.020;6 463 659.010;190.000;74.590
314_246;246;349 775.810;6 463 658.880;200.000;84.590
314_246;246;349 775.470;6 463 658.660;210.000;94.580
314_246;246;349 775.010;6 463 658.380;220.000;104.560
314_246;246;349 774.440;6 463 658.080;230.000;114.540
314_246;246;349 773.780;6 463 657.740;240.000;124.510
314_246;246;349 773.040;6 463 657.330;250.000;134.480
314_246;246;349 772.220;6 463 656.830;260.000;144.430
314_246;246;349 771.280;6 463 656.240;270.000;154.370
314_246;246;349 770.200;6 463 655.590;280.000;164.290
314_246;246;349 768.930;6 463 654.940;290.000;174.190
314_246;246;349 767.480;6 463 654.340;300.000;184.060
314_246;246;349 765.840;6 463 653.800;310.000;193.910
314_246;246;349 764.000;6 463 653.290;320.000;203.730
314_246;246;349 761.970;6 463 652.810;330.000;213.510
314_246;246;349 759.720;6 463 652.290;340.000;223.240
314_246;246;349 757.240;6 463 651.670;350.000;232.910
314_246;246;349 754.520;6 463 650.950;360.000;242.510
314_246;246;349 751.610;6 463 650.120;370.000;252.040
314_246;246;349 748.520;6 463 649.180;380.000;261.500
314_246;246;349 745.270;6 463 648.130;390.000;270.900
314_246;246;349 741.860;6 463 646.990;400.000;280.230
314_246;246;349 738.310;6 463 645.810;410.000;289.500
314_246;246;349 734.620;6 463 644.580;420.000;298.710
314_246;246;349 730.790;6 463 643.310;430.000;307.870
314_246;246;349 726.870;6 463 642.000;440.000;316.970
314_246;246;349 722.870;6 463 640.710;450.000;326.050
314_246;246;349 718.790;6 463 639.390;460.000;335.080
314_246;246;349 714.610;6 463 638.000;470.000;344.060
314_246;246;349 710.320;6 463 636.530;480.000;352.970
314_246;246;349 705.910;6 463 634.970;490.000;361.810
314_246;246;349 701.370;6 463 633.330;500.000;370.560
314_246;246;349 696.710;6 463 631.590;510.000;379.240
314_246;246;349 691.930;6 463 629.760;520.000;387.830
314_246;246;349 687.050;6 463 627.850;530.000;396.350
314_246;246;349 682.020;6 463 625.880;540.000;404.770
314_246;246;349 676.860;6 463 623.850;550.000;413.080
314_246;246;349 671.560;6 463 621.770;560.000;421.310
314_246;246;349 666.170;6 463 619.660;570.000;429.460
314_246;246;349 660.660;6 463 617.550;580.000;437.540
314_246;246;349 655.050;6 463 615.520;590.000;445.560
314_246;246;349 649.370;6 463 613.520;600.000;453.540
314_246;246;349 643.650;6 463 611.500;610.000;461.500
314_246;246;349 637.920;6 463 609.480;620.000;469.430
314_246;246;349 632.160;6 463 607.450;630.000;477.350
314_246;246;349 626.370;6 463 605.410;640.000;485.250
314_246;246;349 620.560;6 463 603.360;650.000;493.120
314_246;246;349 614.720;6 463 601.300;660.000;500.980
314_246;246;349 608.910;6 463 599.200;670.000;508.840
314_246;246;349 603.100;6 463 597.090;680.000;516.700
314_246;246;349 597.260;6 463 595.030;690.000;524.550
314_246;246;349 591.400;6 463 593.020;700.000;532.400
314_246;246;349 585.510;6 463 591.060;710.000;540.240
314_246;246;349 579.590;6 463 589.140;720.000;548.070
314_246;246;349 573.630;6 463 587.330;730.000;555.890
314_246;246;349 567.650;6 463 585.630;740.000;563.730
314_246;246;349 561.660;6 463 584.030;750.000;571.570
314_246;246;349 555.650;6 463 582.490;760.000;579.410
314_246;246;349 549.650;6 463 580.890;770.000;587.250
314_246;246;349 543.670;6 463 579.240;780.000;595.100
314_246;246;349 537.700;6 463 577.590;790.000;602.950
314_246;246;349 531.730;6 463 575.940;800.000;610.800
314_246;246;349 525.740;6 463 574.290;810.000;618.630
314_246;246;349 519.710;6 463 572.630;820.000;626.440
314_246;246;349 513.670;6 463 570.960;830.000;634.230
314_246;246;349 507.610;6 463 569.290;840.000;642.010
314_246;246;349 501.570;6 463 567.570;850.000;649.790
314_246;246;349 495.580;6 463 565.800;860.000;657.600
314_246;246;349 489.650;6 463 564.000;870.000;665.450
314_246;246;349 483.800;6 463 562.160;880.000;673.350
314_246;246;349 478.030;6 463 560.350;890.000;681.310
314_246;246;349 472.320;6 463 558.510;900.000;689.310
314_246;246;349 466.640;6 463 556.610;910.000;697.320
314_246;246;349 460.960;6 463 554.720;920.000;705.330
314_246;246;349 455.280;6 463 552.830;930.000;713.340
314_246;246;349 449.590;6 463 550.940;940.000;721.350
314_246;246;349 443.910;6 463 549.050;950.000;729.350
314_246;246;349 438.220;6 463 547.150;960.000;737.360
314_246;246;349 432.510;6 463 545.250;970.000;745.340
314_246;246;349 426.730;6 463 543.320;980.000;753.270
314_246;246;349 420.830;6 463 541.420;990.000;761.120
314_246;246;349 414.870;6 463 539.490;1 000.000;768.910
314_246;246;349 408.900;6 463 537.500;1 010.000;776.680
314_246;246;349 402.910;6 463 535.450;1 020.000;784.420
314_246;246;349 396.910;6 463 533.330;1 030.000;792.140
314_246;246;349 390.900;6 463 531.210;1 040.000;799.850
314_246;246;349 384.940;6 463 529.110;1 050.000;807.600
314_246;246;349 379.090;6 463 527.050;1 060.000;815.440
314_246;246;349 373.310;6 463 525.010;1 070.000;823.340
314_246;246;349 367.550;6 463 522.930;1 080.000;831.250
314_246;246;349 361.800;6 463 520.780;1 090.000;839.140
314_246;246;349 356.040;6 463 518.640;1 100.000;847.030
314_246;246;349 350.250;6 463 516.490;1 110.000;854.900
314_246;246;349 344.460;6 463 514.330;1 120.000;862.760
314_246;246;349 338.660;6 463 512.170;1 130.000;870.610
314_246;246;349 332.850;6 463 510.010;1 140.000;878.460
314_246;246;349 327.040;6 463 507.840;1 150.000;886.300
314_246;246;349 321.210;6 463 505.670;1 160.000;894.130
314_246;246;349 315.390;6 463 503.450;1 170.000;901.960
314_246;246;349 309.580;6 463 501.170;1 180.000;909.770
314_246;246;349 303.770;6 463 498.890;1 190.000;917.580
314_246;246;349 297.940;6 463 496.600;1 200.000;925.380
314_246;246;349 292.110;6 463 494.320;1 210.000;933.180
314_246;246;349 286.270;6 463 492.020;1 220.000;940.960
314_246;246;349 280.420;6 463 489.670;1 230.000;948.720
314_246;246;349 274.570;6 463 487.260;1 240.000;956.470
314_246;246;349 268.720;6 463 484.840;1 250.000;964.210
314_246;246;349 262.860;6 463 482.480;1 260.000;971.960
314_246;246;349 256.960;6 463 480.170;1 270.000;979.690
314_246;246;349 251.010;6 463 477.900;1 280.000;987.410
314_246;246;349 245.030;6 463 475.670;1 290.000;995.100
314_246;246;349 239.040;6 463 473.440;1 300.000;1 002.800
314_246;246;349 233.090;6 463 471.160;1 310.000;1 010.500
314_246;246;349 227.160;6 463 468.840;1 320.000;1 018.220
314_246;246;349 221.240;6 463 466.520;1 330.000;1 025.930
314_246;246;349 215.330;6 463 464.200;1 340.000;1 033.660
314_246;246;349 209.440;6 463 461.950;1 350.000;1 041.420
314_246;246;349 203.580;6 463 459.820;1 360.000;1 049.240
314_246;246;349 197.750;6 463 457.820;1 370.000;1 057.110
314_246;246;349 191.950;6 463 455.950;1 380.000;1 065.040
314_246;246;349 186.180;6 463 454.190;1 390.000;1 073.020
314_246;246;349 180.410;6 463 452.490;1 400.000;1 081.010
314_246;246;349 174.620;6 463 450.790;1 410.000;1 088.980
314_246;246;349 168.840;6 463 449.030;1 420.000;1 096.950
314_246;246;349 163.090;6 463 447.170;1 430.000;1 104.910
314_246;246;349 157.360;6 463 445.260;1 440.000;1 112.880
314_246;246;349 151.630;6 463 443.350;1 450.000;1 120.850
314_246;246;349 145.900;6 463 441.440;1 460.000;1 128.830
314_246;246;349 140.180;6 463 439.540;1 470.000;1 136.800
314_246;246;349 134.460;6 463 437.630;1 480.000;1 144.780
314_246;246;349 128.720;6 463 435.720;1 490.000;1 152.750
314_246;246;349 122.970;6 463 433.810;1 500.000;1 160.700
314_246;246;349 117.190;6 463 431.880;1 510.000;1 168.630
314_246;246;349 111.400;6 463 429.950;1 520.000;1 176.550
314_246;246;349 105.580;6 463 428.070;1 530.000;1 184.460
314_246;246;349 099.730;6 463 426.240;1 540.000;1 192.360
314_246;246;349 093.880;6 463 424.400;1 550.000;1 200.260
314_246;246;349 088.030;6 463 422.570;1 560.000;1 208.160
314_246;246;349 082.170;6 463 420.670;1 570.000;1 216.040
314_246;246;349 076.290;6 463 418.710;1 580.000;1 223.890
314_246;246;349 070.400;6 463 416.750;1 590.000;1 231.720
314_246;246;349 064.500;6 463 414.790;1 600.000;1 239.560
314_246;246;349 058.620;6 463 412.830;1 610.000;1 247.410
314_246;246;349 052.750;6 463 410.870;1 620.000;1 255.260
314_246;246;349 046.890;6 463 408.920;1 630.000;1 263.130
314_246;246;349 041.050;6 463 406.920;1 640.000;1 270.990
314_246;246;349 035.210;6 463 404.860;1 650.000;1 278.840
314_246;246;349 029.360;6 463 402.800;1 660.000;1 286.690
314_246;246;349 023.520;6 463 400.740;1 670.000;1 294.540
314_246;246;349 017.700;6 463 398.690;1 680.000;1 302.410
314_246;246;349 011.890;6 463 396.640;1 690.000;1 310.280
314_246;246;349 006.070;6 463 394.530;1 700.000;1 318.140
314_246;246;349 000.250;6 463 392.360;1 710.000;1 325.980
314_246;246;348 994.440;6 463 390.200;1 720.000;1 333.830
314_246;246;348 988.640;6 463 388.040;1 730.000;1 341.680
314_246;246;348 982.800;6 463 385.920;1 740.000;1 349.520
314_246;246;348 976.860;6 463 383.890;1 750.000;1 357.300
314_246;246;348 970.870;6 463 381.890;1 760.000;1 365.050
314_246;246;348 964.850;6 463 379.890;1 770.000;1 372.790
314_246;246;348 958.840;6 463 377.890;1 780.000;1 380.520
314_246;246;348 952.860;6 463 375.890;1 790.000;1 388.280
314_246;246;348 946.930;6 463 373.980;1 800.000;1 396.100
314_246;246;348 941.030;6 463 372.120;1 810.000;1 403.960
314_246;246;348 935.140;6 463 370.280;1 820.000;1 411.830
314_246;246;348 929.250;6 463 368.430;1 830.000;1 419.700
314_246;246;348 923.340;6 463 366.580;1 840.000;1 427.550
314_246;246;348 917.410;6 463 364.720;1 850.000;1 435.390
314_246;246;348 911.470;6 463 362.850;1 860.000;1 443.210
314_246;246;348 905.540;6 463 360.990;1 870.000;1 451.040
314_246;246;348 899.640;6 463 359.080;1 880.000;1 458.890
314_246;246;348 893.780;6 463 357.130;1 890.000;1 466.750
314_246;246;348 887.950;6 463 355.130;1 900.000;1 474.630
314_246;246;348 882.130;6 463 353.140;1 910.000;1 482.510
314_246;246;348 876.280;6 463 351.240;1 920.000;1 490.400
314_246;246;348 870.380;6 463 349.450;1 930.000;1 498.270
314_246;246;348 864.470;6 463 347.650;1 940.000;1 506.130
314_246;246;348 858.570;6 463 345.800;1 950.000;1 514.000
314_246;246;348 852.670;6 463 343.950;1 960.000;1 521.850
314_246;246;348 846.790;6 463 342.050;1 970.000;1 529.710
314_246;246;348 840.920;6 463 340.090;1 980.000;1 537.570
314_246;246;348 835.030;6 463 338.130;1 990.000;1 545.410
314_246;246;348 829.110;6 463 336.160;2 000.000;1 553.220
314_246;246;348 823.180;6 463 334.180;2 010.000;1 561.030
314_246;246;348 817.240;6 463 332.210;2 020.000;1 568.820
314_246;246;348 811.290;6 463 330.230;2 030.000;1 576.620
314_246;246;348 805.340;6 463 328.240;2 040.000;1 584.400
314_246;246;348 799.370;6 463 326.260;2 050.000;1 592.180
314_246;246;348 793.430;6 463 324.280;2 060.000;1 599.970
314_246;246;348 787.540;6 463 322.260;2 070.000;1 607.800
314_246;246;348 781.700;6 463 320.200;2 080.000;1 615.650
314_246;246;348 775.840;6 463 318.130;2 090.000;1 623.490
314_246;246;348 769.980;6 463 316.010;2 100.000;1 631.310
314_246;246;348 764.140;6 463 313.840;2 110.000;1 639.130
314_246;246;348 758.300;6 463 311.660;2 120.000;1 646.950
314_246;246;348 752.470;6 463 309.490;2 130.000;1 654.780
